sample_index,time_from_start_s,Right_Shoulder_Pitch_Joint,Right_Shoulder_Roll_Joint,Right_Shoulder_Yaw_Joint,Right_Elbow_Pitch_Joint,Right_Wrist_Yaw_Joint,Right_Wrist_Roll_Joint,Right_Wrist_Pitch_Joint
5920,592.000000,0.710221723,0.130357326,-0.021172727,0.316477135,0.842916303,0.240098210,0.485344834
5921,592.100000,0.710212912,0.130377994,-0.021164012,0.316455125,0.842912142,0.240014305,0.485339383
5922,592.200000,0.710204101,0.130398662,-0.021155297,0.316433116,0.842907981,0.239930401,0.485333933
5923,592.300000,0.710195289,0.130419331,-0.021146583,0.316411106,0.842903821,0.239846496,0.485328483
5924,592.400000,0.710186478,0.130439999,-0.021137868,0.316389096,0.842899660,0.239762592,0.485323032
5925,592.500000,0.710177667,0.130460667,-0.021129153,0.316367086,0.842895499,0.239678688,0.485317582
5926,592.600000,0.710168856,0.130481335,-0.021120438,0.316345076,0.842891339,0.239594783,0.485312131
5927,592.700000,0.710160045,0.130502004,-0.021111723,0.316323067,0.842887178,0.239510879,0.485306681
5928,592.800000,0.710151234,0.130522672,-0.021103008,0.316301057,0.842883018,0.239426975,0.485301230
5929,592.900000,0.710142423,0.130543340,-0.021094294,0.316279047,0.842878857,0.239343070,0.485295780
5930,593.000000,0.710138166,0.130572843,-0.021078322,0.316206646,0.842830601,0.239231061,0.485299653
5931,593.100000,0.710139555,0.130613297,-0.021053356,0.316071780,0.842727686,0.239084212,0.485315084
5932,593.200000,0.710140944,0.130653752,-0.021028389,0.315936913,0.842624771,0.238937364,0.485330515
5933,593.300000,0.710142333,0.130694206,-0.021003423,0.315802047,0.842521856,0.238790515,0.485345946
5934,593.400000,0.710143722,0.130734660,-0.020978456,0.315667181,0.842418941,0.238643666,0.485361377
5935,593.500000,0.710145111,0.130775114,-0.020953490,0.315532314,0.842316026,0.238496818,0.485376808
5936,593.600000,0.710146500,0.130815568,-0.020928524,0.315397448,0.842213111,0.238349969,0.485392239
5937,593.700000,0.710147889,0.130856023,-0.020903557,0.315262581,0.842110196,0.238203121,0.485407670
5938,593.800000,0.710149278,0.130896477,-0.020878591,0.315127715,0.842007281,0.238056272,0.485423101
5939,593.900000,0.710150667,0.130936931,-0.020853624,0.314992849,0.841904366,0.237909423,0.485438532
5940,594.000000,0.710152056,0.130977385,-0.020828658,0.314857982,0.841801451,0.237762575,0.485453963
5941,594.100000,0.710153445,0.131017840,-0.020803691,0.314723116,0.841698536,0.237615726,0.485469394
5942,594.200000,0.710154834,0.131058294,-0.020778725,0.314588250,0.841595621,0.237468878,0.485484825
5943,594.300000,0.710156223,0.131098748,-0.020753758,0.314453383,0.841492706,0.237322029,0.485500256
5944,594.400000,0.710157612,0.131139202,-0.020728792,0.314318517,0.841389791,0.237175181,0.485515687
5945,594.500000,0.710159001,0.131179656,-0.020703825,0.314183651,0.841286876,0.237028332,0.485531118
5946,594.600000,0.710160390,0.131220111,-0.020678859,0.314048784,0.841183961,0.236881483,0.485546549
5947,594.700000,0.710161779,0.131260565,-0.020653893,0.313913918,0.841081046,0.236734635,0.485561980
5948,594.800000,0.710163168,0.131301019,-0.020628926,0.313779052,0.840978131,0.236587786,0.485577411
5949,594.900000,0.710164557,0.131341473,-0.020603960,0.313644185,0.840875216,0.236440938,0.485592842
5950,595.000000,0.710165946,0.131381928,-0.020578993,0.313509319,0.840772301,0.236294089,0.485608273
5951,595.100000,0.710167335,0.131422382,-0.020554027,0.313374453,0.840669386,0.236147240,0.485623704
5952,595.200000,0.710168724,0.131462836,-0.020529060,0.313239586,0.840566470,0.236000392,0.485639135
5953,595.300000,0.710170113,0.131503290,-0.020504094,0.313104720,0.840463555,0.235853543,0.485654566
5954,595.400000,0.710171502,0.131543744,-0.020479127,0.312969854,0.840360640,0.235706695,0.485669997
5955,595.500000,0.710172891,0.131584199,-0.020454161,0.312834987,0.840257725,0.235559846,0.485685428
5956,595.600000,0.710174280,0.131624653,-0.020429194,0.312700121,0.840154810,0.235412998,0.485700859
5957,595.700000,0.710175669,0.131665107,-0.020404228,0.312565255,0.840051895,0.235266149,0.485716290
5958,595.800000,0.710177518,0.131707492,-0.020379340,0.312435545,0.839920767,0.235111764,0.485733791
5959,595.900000,0.710181087,0.131757119,-0.020354749,0.312325169,0.839683849,0.234929118,0.485759056
5960,596.000000,0.710184657,0.131806746,-0.020330157,0.312214794,0.839446931,0.234746473,0.485784321
5961,596.100000,0.710188226,0.131856373,-0.020305565,0.312104419,0.839210013,0.234563827,0.485809586
5962,596.200000,0.710191796,0.131906000,-0.020280973,0.311994044,0.838973095,0.234381182,0.485834851
5963,596.300000,0.710195366,0.131955626,-0.020256381,0.311883669,0.838736177,0.234198536,0.485860116
5964,596.400000,0.710198935,0.132005253,-0.020231789,0.311773294,0.838499259,0.234015891,0.485885381
5965,596.500000,0.710202505,0.132054880,-0.020207197,0.311662919,0.838262341,0.233833245,0.485910646
5966,596.600000,0.710206074,0.132104507,-0.020182606,0.311552544,0.838025424,0.233650600,0.485935911
5967,596.700000,0.710209644,0.132154133,-0.020158014,0.311442169,0.837788506,0.233467954,0.485961175
5968,596.800000,0.710213214,0.132203760,-0.020133422,0.311331794,0.837551588,0.233285309,0.485986440
5969,596.900000,0.710216783,0.132253387,-0.020108830,0.311221418,0.837314670,0.233102663,0.486011705
5970,597.000000,0.710220353,0.132303014,-0.020084238,0.311111043,0.837077752,0.232920018,0.486036970
5971,597.100000,0.710223922,0.132352640,-0.020059646,0.311000668,0.836840834,0.232737372,0.486062235
5972,597.200000,0.710227492,0.132402267,-0.020035054,0.310890293,0.836603916,0.232554727,0.486087500
5973,597.300000,0.710231061,0.132451894,-0.020010463,0.310779918,0.836366998,0.232372081,0.486112765
5974,597.400000,0.710234631,0.132501521,-0.019985871,0.310669543,0.836130080,0.232189436,0.486138030
5975,597.500000,0.710238201,0.132551148,-0.019961279,0.310559168,0.835893162,0.232006790,0.486163295
5976,597.600000,0.710241770,0.132600774,-0.019936687,0.310448793,0.835656244,0.231824145,0.486188560
5977,597.700000,0.710245340,0.132650401,-0.019912095,0.310338418,0.835419326,0.231641499,0.486213824
5978,597.800000,0.710248909,0.132700028,-0.019887503,0.310228042,0.835182408,0.231458853,0.486239089
5979,597.900000,0.710252479,0.132749655,-0.019862911,0.310117667,0.834945490,0.231276208,0.486264354
5980,598.000000,0.710256049,0.132799281,-0.019838319,0.310007292,0.834708572,0.231093562,0.486289619
5981,598.100000,0.710259618,0.132848908,-0.019813728,0.309896917,0.834471654,0.230910917,0.486314884
5982,598.200000,0.710263188,0.132898535,-0.019789136,0.309786542,0.834234736,0.230728271,0.486340149
5983,598.300000,0.710266757,0.132948162,-0.019764544,0.309676167,0.833997818,0.230545626,0.486365414
5984,598.400000,0.710270327,0.132997789,-0.019739952,0.309565792,0.833760900,0.230362980,0.486390679
5985,598.500000,0.710273897,0.133047415,-0.019715360,0.309455417,0.833523982,0.230180335,0.486415944
5986,598.600000,0.710277466,0.133097042,-0.019690768,0.309345042,0.833287064,0.229997689,0.486441209
5987,598.700000,0.710278997,0.133124437,-0.019680220,0.309204257,0.833125953,0.229799583,0.486452046
5988,598.800000,0.710280475,0.133151252,-0.019670039,0.309062679,0.832966819,0.229601073,0.486462507
5989,598.900000,0.710281952,0.133178067,-0.019659857,0.308921101,0.832807685,0.229402563,0.486472967
5990,599.000000,0.710283430,0.133204882,-0.019649676,0.308779523,0.832648551,0.229204054,0.486483428
5991,599.100000,0.710284908,0.133231696,-0.019639494,0.308637945,0.832489418,0.229005544,0.486493889
5992,599.200000,0.710286386,0.133258511,-0.019629313,0.308496367,0.832330284,0.228807034,0.486504350
5993,599.300000,0.710287863,0.133285326,-0.019619131,0.308354789,0.832171150,0.228608524,0.486514810
5994,599.400000,0.710289341,0.133312141,-0.019608949,0.308213211,0.832012016,0.228410015,0.486525271
5995,599.500000,0.710290819,0.133338956,-0.019598768,0.308071632,0.831852883,0.228211505,0.486535732
5996,599.600000,0.710292296,0.133365771,-0.019588586,0.307930054,0.831693749,0.228012995,0.486546193
5997,599.700000,0.710293774,0.133392585,-0.019578405,0.307788476,0.831534615,0.227814485,0.486556653
5998,599.800000,0.710295252,0.133419400,-0.019568223,0.307646898,0.831375481,0.227615975,0.486567114
5999,599.900000,0.710296729,0.133446215,-0.019558042,0.307505320,0.831216348,0.227417466,0.486577575
6000,600.000000,0.710298207,0.133473030,-0.019547860,0.307363742,0.831057214,0.227218956,0.486588036
6001,600.100000,0.710299685,0.133499845,-0.019537679,0.307222164,0.830898080,0.227020446,0.486598497
6002,600.200000,0.710301162,0.133526660,-0.019527497,0.307080586,0.830738946,0.226821936,0.486608957
6003,600.300000,0.710302640,0.133553474,-0.019517316,0.306939008,0.830579813,0.226623427,0.486619418
6004,600.400000,0.710304118,0.133580289,-0.019507134,0.306797430,0.830420679,0.226424917,0.486629879
6005,600.500000,0.710305596,0.133607104,-0.019496952,0.306655852,0.830261545,0.226226407,0.486640340
6006,600.600000,0.710307073,0.133633919,-0.019486771,0.306514274,0.830102411,0.226027897,0.486650800
6007,600.700000,0.710308551,0.133660734,-0.019476589,0.306372696,0.829943278,0.225829387,0.486661261
6008,600.800000,0.710310029,0.133687549,-0.019466408,0.306231118,0.829784144,0.225630878,0.486671722
6009,600.900000,0.710311506,0.133714363,-0.019456226,0.306089540,0.829625010,0.225432368,0.486682183
6010,601.000000,0.710312984,0.133741178,-0.019446045,0.305947961,0.829465876,0.225233858,0.486692643
6011,601.100000,0.710314462,0.133767993,-0.019435863,0.305806383,0.829306742,0.225035348,0.486703104
6012,601.200000,0.710315939,0.133794808,-0.019425682,0.305664805,0.829147609,0.224836839,0.486713565
6013,601.300000,0.710317417,0.133821623,-0.019415500,0.305523227,0.828988475,0.224638329,0.486724026
6014,601.400000,0.710318895,0.133848438,-0.019405318,0.305381649,0.828829341,0.224439819,0.486734487
6015,601.500000,0.710319735,0.133867056,-0.019399540,0.305292218,0.828737652,0.224287718,0.486740424
6016,601.600000,0.710320349,0.133882775,-0.019395319,0.305221241,0.828669831,0.224152042,0.486744761
6017,601.700000,0.710320963,0.133898493,-0.019391098,0.305150265,0.828602011,0.224016365,0.486749098
6018,601.800000,0.710321578,0.133914211,-0.019386877,0.305079289,0.828534190,0.223880689,0.486753435
6019,601.900000,0.710322192,0.133929929,-0.019382657,0.305008312,0.828466370,0.223745012,0.486757772
6020,602.000000,0.710322806,0.133945647,-0.019378436,0.304937336,0.828398549,0.223609336,0.486762109
6021,602.100000,0.710323420,0.133961365,-0.019374215,0.304866359,0.828330728,0.223473660,0.486766446
6022,602.200000,0.710324035,0.133977083,-0.019369995,0.304795383,0.828262908,0.223337983,0.486770783
6023,602.300000,0.710324649,0.133992801,-0.019365774,0.304724407,0.828195087,0.223202307,0.486775120
6024,602.400000,0.710325263,0.134008519,-0.019361553,0.304653430,0.828127267,0.223066630,0.486779457
6025,602.500000,0.710325878,0.134024238,-0.019357332,0.304582454,0.828059446,0.222930954,0.486783794
6026,602.600000,0.710326492,0.134039956,-0.019353112,0.304511477,0.827991626,0.222795278,0.486788131
6027,602.700000,0.710327106,0.134055674,-0.019348891,0.304440501,0.827923805,0.222659601,0.486792468
6028,602.800000,0.710327720,0.134071392,-0.019344670,0.304369525,0.827855985,0.222523925,0.486796805
6029,602.900000,0.710328335,0.134087110,-0.019340450,0.304298548,0.827788164,0.222388248,0.486801142
6030,603.000000,0.710328949,0.134102828,-0.019336229,0.304227572,0.827720344,0.222252572,0.486805479
6031,603.100000,0.710329563,0.134118546,-0.019332008,0.304156596,0.827652523,0.222116895,0.486809815
6032,603.200000,0.710330178,0.134134264,-0.019327787,0.304085619,0.827584703,0.221981219,0.486814152
6033,603.300000,0.710330792,0.134149982,-0.019323567,0.304014643,0.827516882,0.221845543,0.486818489
6034,603.400000,0.710331406,0.134165700,-0.019319346,0.303943666,0.827449062,0.221709866,0.486822826
6035,603.500000,0.710332020,0.134181419,-0.019315125,0.303872690,0.827381241,0.221574190,0.486827163
6036,603.600000,0.710332635,0.134197137,-0.019310905,0.303801714,0.827313421,0.221438513,0.486831500
6037,603.700000,0.710333249,0.134212855,-0.019306684,0.303730737,0.827245600,0.221302837,0.486835837
6038,603.800000,0.710333863,0.134228573,-0.019302463,0.303659761,0.827177780,0.221167161,0.486840174
6039,603.900000,0.710334478,0.134244291,-0.019298242,0.303588784,0.827109959,0.221031484,0.486844511
6040,604.000000,0.710335092,0.134260009,-0.019294022,0.303517808,0.827042139,0.220895808,0.486848848
6041,604.100000,0.710335706,0.134275727,-0.019289801,0.303446832,0.826974318,0.220760131,0.486853185
6042,604.200000,0.710336320,0.134291445,-0.019285580,0.303375855,0.826906498,0.220624455,0.486857522
6043,604.300000,0.710336755,0.134316075,-0.019282597,0.303324220,0.826858799,0.220503657,0.486860587
6044,604.400000,0.710337013,0.134349522,-0.019280839,0.303291725,0.826831010,0.220397583,0.486862393
6045,604.500000,0.710337270,0.134382970,-0.019279081,0.303259229,0.826803221,0.220291508,0.486864199
6046,604.600000,0.710337528,0.134416417,-0.019277322,0.303226733,0.826775433,0.220185434,0.486866004
6047,604.700000,0.710337785,0.134449865,-0.019275564,0.303194237,0.826747644,0.220079359,0.486867810
6048,604.800000,0.710338043,0.134483312,-0.019273806,0.303161741,0.826719856,0.219973285,0.486869616
6049,604.900000,0.710338300,0.134516759,-0.019272047,0.303129245,0.826692067,0.219867210,0.486871422
6050,605.000000,0.710338558,0.134550207,-0.019270289,0.303096749,0.826664279,0.219761135,0.486873228
6051,605.100000,0.710338815,0.134583654,-0.019268531,0.303064253,0.826636490,0.219655061,0.486875034
6052,605.200000,0.710339073,0.134617102,-0.019266773,0.303031757,0.826608702,0.219548986,0.486876840
6053,605.300000,0.710339331,0.134650549,-0.019265014,0.302999261,0.826580913,0.219442912,0.486878646
6054,605.400000,0.710339588,0.134683997,-0.019263256,0.302966765,0.826553125,0.219336837,0.486880452
6055,605.500000,0.710339846,0.134717444,-0.019261498,0.302934269,0.826525336,0.219230763,0.486882258
6056,605.600000,0.710340103,0.134750892,-0.019259739,0.302901773,0.826497548,0.219124688,0.486884064
6057,605.700000,0.710340361,0.134784339,-0.019257981,0.302869277,0.826469759,0.219018614,0.486885870
6058,605.800000,0.710340618,0.134817786,-0.019256223,0.302836782,0.826441971,0.218912539,0.486887676
6059,605.900000,0.710340876,0.134851234,-0.019254465,0.302804286,0.826414182,0.218806464,0.486889481
6060,606.000000,0.710341133,0.134884681,-0.019252706,0.302771790,0.826386394,0.218700390,0.486891287
6061,606.100000,0.710341391,0.134918129,-0.019250948,0.302739294,0.826358605,0.218594315,0.486893093
6062,606.200000,0.710341648,0.134951576,-0.019249190,0.302706798,0.826330817,0.218488241,0.486894899
6063,606.300000,0.710341906,0.134985024,-0.019247431,0.302674302,0.826303028,0.218382166,0.486896705
6064,606.400000,0.710342163,0.135018471,-0.019245673,0.302641806,0.826275239,0.218276092,0.486898511
6065,606.500000,0.710342421,0.135051919,-0.019243915,0.302609310,0.826247451,0.218170017,0.486900317
6066,606.600000,0.710342678,0.135085366,-0.019242157,0.302576814,0.826219662,0.218063942,0.486902123
6067,606.700000,0.710342936,0.135118813,-0.019240398,0.302544318,0.826191874,0.217957868,0.486903929
6068,606.800000,0.710343193,0.135152261,-0.019238640,0.302511822,0.826164085,0.217851793,0.486905735
6069,606.900000,0.710343451,0.135185708,-0.019236882,0.302479326,0.826136297,0.217745719,0.486907541
6070,607.000000,0.710343708,0.135219156,-0.019235123,0.302446830,0.826108508,0.217639644,0.486909347
6071,607.100000,0.710342677,0.135255620,-0.019233639,0.302413631,0.826085092,0.217545754,0.486910871
6072,607.200000,0.710338103,0.135300382,-0.019232910,0.302378498,0.826073699,0.217485373,0.486911622
6073,607.300000,0.710333528,0.135345144,-0.019232180,0.302343364,0.826062306,0.217424991,0.486912372
6074,607.400000,0.710328954,0.135389905,-0.019231450,0.302308230,0.826050914,0.217364610,0.486913122
6075,607.500000,0.710324380,0.135434667,-0.019230720,0.302273097,0.826039521,0.217304228,0.486913873
6076,607.600000,0.710319805,0.135479428,-0.019229991,0.302237963,0.826028128,0.217243847,0.486914623
6077,607.700000,0.710315231,0.135524190,-0.019229261,0.302202830,0.826016735,0.217183465,0.486915374
6078,607.800000,0.710310656,0.135568951,-0.019228531,0.302167696,0.826005343,0.217123084,0.486916124
6079,607.900000,0.710306082,0.135613713,-0.019227801,0.302132563,0.825993950,0.217062702,0.486916875
6080,608.000000,0.710301507,0.135658475,-0.019227072,0.302097429,0.825982557,0.217002321,0.486917625
6081,608.100000,0.710296933,0.135703236,-0.019226342,0.302062296,0.825971164,0.216941939,0.486918375
6082,608.200000,0.710292359,0.135747998,-0.019225612,0.302027162,0.825959771,0.216881558,0.486919126
6083,608.300000,0.710287784,0.135792759,-0.019224882,0.301992028,0.825948379,0.216821176,0.486919876
6084,608.400000,0.710283210,0.135837521,-0.019224153,0.301956895,0.825936986,0.216760795,0.486920627
6085,608.500000,0.710278635,0.135882283,-0.019223423,0.301921761,0.825925593,0.216700413,0.486921377
6086,608.600000,0.710274061,0.135927044,-0.019222693,0.301886628,0.825914200,0.216640031,0.486922127
6087,608.700000,0.710269487,0.135971806,-0.019221964,0.301851494,0.825902808,0.216579650,0.486922878
6088,608.800000,0.710264912,0.136016567,-0.019221234,0.301816361,0.825891415,0.216519268,0.486923628
6089,608.900000,0.710260338,0.136061329,-0.019220504,0.301781227,0.825880022,0.216458887,0.486924379
6090,609.000000,0.710255763,0.136106091,-0.019219774,0.301746094,0.825868629,0.216398505,0.486925129
6091,609.100000,0.710251189,0.136150852,-0.019219045,0.301710960,0.825857236,0.216338124,0.486925880
6092,609.200000,0.710246614,0.136195614,-0.019218315,0.301675826,0.825845844,0.216277742,0.486926630
6093,609.300000,0.710242040,0.136240375,-0.019217585,0.301640693,0.825834451,0.216217361,0.486927380
6094,609.400000,0.710237466,0.136285137,-0.019216855,0.301605559,0.825823058,0.216156979,0.486928131
6095,609.500000,0.710232891,0.136329899,-0.019216126,0.301570426,0.825811665,0.216096598,0.486928881
6096,609.600000,0.710228317,0.136374660,-0.019215396,0.301535292,0.825800273,0.216036216,0.486929632
6097,609.700000,0.710223742,0.136419422,-0.019214666,0.301500159,0.825788880,0.215975835,0.486930382
6098,609.800000,0.710219168,0.136464183,-0.019213936,0.301465025,0.825777487,0.215915453,0.486931133
6099,609.900000,0.710214819,0.136508445,-0.019213220,0.301430184,0.825766300,0.215854950,0.486931870
6100,610.000000,0.710217595,0.136536926,-0.019212918,0.301404564,0.825761620,0.215790606,0.486932180
6101,610.100000,0.710220371,0.136565406,-0.019212616,0.301378945,0.825756940,0.215726261,0.486932490
6102,610.200000,0.710223147,0.136593886,-0.019212314,0.301353325,0.825752260,0.215661917,0.486932800
6103,610.300000,0.710225923,0.136622367,-0.019212011,0.301327706,0.825747581,0.215597573,0.486933111
6104,610.400000,0.710228699,0.136650847,-0.019211709,0.301302086,0.825742901,0.215533228,0.486933421
6105,610.500000,0.710231475,0.136679327,-0.019211407,0.301276467,0.825738221,0.215468884,0.486933731
6106,610.600000,0.710234250,0.136707808,-0.019211105,0.301250847,0.825733541,0.215404540,0.486934042
6107,610.700000,0.710237026,0.136736288,-0.019210803,0.301225228,0.825728861,0.215340195,0.486934352
6108,610.800000,0.710239802,0.136764769,-0.019210501,0.301199608,0.825724181,0.215275851,0.486934662
6109,610.900000,0.710242578,0.136793249,-0.019210199,0.301173989,0.825719501,0.215211507,0.486934973
6110,611.000000,0.710245354,0.136821729,-0.019209897,0.301148369,0.825714821,0.215147162,0.486935283
6111,611.100000,0.710248130,0.136850210,-0.019209595,0.301122750,0.825710141,0.215082818,0.486935593
6112,611.200000,0.710250906,0.136878690,-0.019209293,0.301097130,0.825705461,0.215018474,0.486935904
6113,611.300000,0.710253682,0.136907170,-0.019208991,0.301071511,0.825700781,0.214954130,0.486936214
6114,611.400000,0.710256458,0.136935651,-0.019208689,0.301045891,0.825696101,0.214889785,0.486936524
6115,611.500000,0.710259233,0.136964131,-0.019208387,0.301020272,0.825691421,0.214825441,0.486936835
6116,611.600000,0.710262009,0.136992612,-0.019208085,0.300994652,0.825686741,0.214761097,0.486937145
6117,611.700000,0.710264785,0.137021092,-0.019207783,0.300969033,0.825682061,0.214696752,0.486937455
6118,611.800000,0.710267561,0.137049572,-0.019207481,0.300943413,0.825677381,0.214632408,0.486937765
6119,611.900000,0.710270337,0.137078053,-0.019207178,0.300917794,0.825672701,0.214568064,0.486938076
6120,612.000000,0.710273113,0.137106533,-0.019206876,0.300892174,0.825668021,0.214503719,0.486938386
6121,612.100000,0.710275889,0.137135013,-0.019206574,0.300866555,0.825663341,0.214439375,0.486938696
6122,612.200000,0.710278665,0.137163494,-0.019206272,0.300840935,0.825658661,0.214375031,0.486939007
6123,612.300000,0.710281441,0.137191974,-0.019205970,0.300815316,0.825653981,0.214310686,0.486939317
6124,612.400000,0.710284217,0.137220455,-0.019205668,0.300789696,0.825649302,0.214246342,0.486939627
6125,612.500000,0.710286992,0.137248935,-0.019205366,0.300764077,0.825644622,0.214181998,0.486939938
6126,612.600000,0.710289768,0.137277415,-0.019205064,0.300738457,0.825639942,0.214117653,0.486940248
6127,612.700000,0.710292544,0.137305896,-0.019204762,0.300712838,0.825635262,0.214053309,0.486940558
6128,612.800000,0.710294102,0.137321816,-0.019204593,0.300698534,0.825632645,0.213989361,0.486940732
6129,612.900000,0.710295345,0.137334491,-0.019204458,0.300687153,0.825630562,0.213925516,0.486940870
6130,613.000000,0.710296589,0.137347167,-0.019204322,0.300675772,0.825628478,0.213861670,0.486941008
6131,613.100000,0.710297832,0.137359843,-0.019204187,0.300664390,0.825626395,0.213797824,0.486941147
6132,613.200000,0.710299075,0.137372519,-0.019204052,0.300653009,0.825624311,0.213733979,0.486941285
6133,613.300000,0.710300319,0.137385194,-0.019203917,0.300641628,0.825622228,0.213670133,0.486941423
6134,613.400000,0.710301562,0.137397870,-0.019203782,0.300630247,0.825620144,0.213606287,0.486941561
6135,613.500000,0.710302806,0.137410546,-0.019203647,0.300618866,0.825618061,0.213542442,0.486941700
6136,613.600000,0.710304049,0.137423221,-0.019203512,0.300607485,0.825615977,0.213478596,0.486941838
6137,613.700000,0.710305292,0.137435897,-0.019203377,0.300596103,0.825613894,0.213414751,0.486941976
6138,613.800000,0.710306536,0.137448573,-0.019203242,0.300584722,0.825611810,0.213350905,0.486942115
6139,613.900000,0.710307779,0.137461249,-0.019203107,0.300573341,0.825609727,0.213287059,0.486942253
6140,614.000000,0.710309022,0.137473924,-0.019202972,0.300561960,0.825607643,0.213223214,0.486942391
6141,614.100000,0.710310266,0.137486600,-0.019202837,0.300550579,0.825605560,0.213159368,0.486942529
6142,614.200000,0.710311509,0.137499276,-0.019202702,0.300539197,0.825603476,0.213095522,0.486942668
6143,614.300000,0.710312752,0.137511951,-0.019202567,0.300527816,0.825601392,0.213031677,0.486942806
6144,614.400000,0.710313996,0.137524627,-0.019202431,0.300516435,0.825599309,0.212967831,0.486942944
6145,614.500000,0.710315239,0.137537303,-0.019202296,0.300505054,0.825597225,0.212903986,0.486943082
6146,614.600000,0.710316482,0.137549979,-0.019202161,0.300493673,0.825595142,0.212840140,0.486943221
6147,614.700000,0.710317726,0.137562654,-0.019202026,0.300482291,0.825593058,0.212776294,0.486943359
6148,614.800000,0.710318969,0.137575330,-0.019201891,0.300470910,0.825590975,0.212712449,0.486943497
6149,614.900000,0.710320212,0.137588006,-0.019201756,0.300459529,0.825588891,0.212648603,0.486943635
6150,615.000000,0.710321456,0.137600681,-0.019201621,0.300448148,0.825586808,0.212584758,0.486943774
6151,615.100000,0.710322699,0.137613357,-0.019201486,0.300436767,0.825584724,0.212520912,0.486943912
6152,615.200000,0.710323942,0.137626033,-0.019201351,0.300425385,0.825582641,0.212457066,0.486944050
6153,615.300000,0.710325186,0.137638709,-0.019201216,0.300414004,0.825580557,0.212393221,0.486944188
6154,615.400000,0.710326429,0.137651384,-0.019201081,0.300402623,0.825578474,0.212329375,0.486944327
6155,615.500000,0.710327672,0.137664060,-0.019200946,0.300391242,0.825576390,0.212265529,0.486944465
6156,615.600000,0.710328462,0.137672099,-0.019200860,0.300384026,0.825575069,0.212221519,0.486944553
6157,615.700000,0.710328892,0.137676476,-0.019200813,0.300380098,0.825574349,0.212193171,0.486944602
6158,615.800000,0.710329323,0.137680853,-0.019200766,0.300376171,0.825573629,0.212164824,0.486944650
6159,615.900000,0.710329754,0.137685230,-0.019200720,0.300372243,0.825572909,0.212136477,0.486944699
6160,616.000000,0.710330184,0.137689607,-0.019200673,0.300368316,0.825572189,0.212108129,0.486944747
6161,616.100000,0.710330615,0.137693984,-0.019200626,0.300364389,0.825571470,0.212079782,0.486944796
6162,616.200000,0.710331046,0.137698361,-0.019200579,0.300360461,0.825570750,0.212051434,0.486944844
6163,616.300000,0.710331476,0.137702738,-0.019200532,0.300356534,0.825570030,0.212023087,0.486944893
6164,616.400000,0.710331907,0.137707115,-0.019200486,0.300352606,0.825569310,0.211994740,0.486944942
6165,616.500000,0.710332338,0.137711492,-0.019200439,0.300348679,0.825568590,0.211966392,0.486944990
6166,616.600000,0.710332768,0.137715869,-0.019200392,0.300344752,0.825567871,0.211938045,0.486945039
6167,616.700000,0.710333199,0.137720246,-0.019200345,0.300340824,0.825567151,0.211909697,0.486945087
6168,616.800000,0.710333630,0.137724623,-0.019200298,0.300336897,0.825566431,0.211881350,0.486945136
6169,616.900000,0.710334060,0.137729000,-0.019200252,0.300332969,0.825565711,0.211853003,0.486945184
6170,617.000000,0.710334491,0.137733377,-0.019200205,0.300329042,0.825564991,0.211824655,0.486945233
6171,617.100000,0.710334921,0.137737754,-0.019200158,0.300325115,0.825564271,0.211796308,0.486945281
6172,617.200000,0.710335352,0.137742131,-0.019200111,0.300321187,0.825563552,0.211767960,0.486945330
6173,617.300000,0.710335783,0.137746508,-0.019200065,0.300317260,0.825562832,0.211739613,0.486945379
6174,617.400000,0.710336213,0.137750885,-0.019200018,0.300313332,0.825562112,0.211711266,0.486945427
6175,617.500000,0.710336644,0.137755262,-0.019199971,0.300309405,0.825561392,0.211682918,0.486945476
6176,617.600000,0.710337075,0.137759640,-0.019199924,0.300305477,0.825560672,0.211654571,0.486945524
6177,617.700000,0.710337505,0.137764017,-0.019199877,0.300301550,0.825559952,0.211626224,0.486945573
6178,617.800000,0.710337936,0.137768394,-0.019199831,0.300297623,0.825559233,0.211597876,0.486945621
6179,617.900000,0.710338367,0.137772771,-0.019199784,0.300293695,0.825558513,0.211569529,0.486945670
6180,618.000000,0.710338797,0.137777148,-0.019199737,0.300289768,0.825557793,0.211541181,0.486945718
6181,618.100000,0.710339228,0.137781525,-0.019199690,0.300285840,0.825557073,0.211512834,0.486945767
6182,618.200000,0.710339659,0.137785902,-0.019199643,0.300281913,0.825556353,0.211484487,0.486945816
6183,618.300000,0.710340089,0.137790279,-0.019199597,0.300277986,0.825555633,0.211456139,0.486945864
6184,618.400000,0.710340439,0.137793830,-0.019198356,0.300274800,0.825555050,0.211414312,0.486945903
6185,618.500000,0.710340618,0.137795649,-0.019194612,0.300273170,0.825554752,0.211344204,0.486945924
6186,618.600000,0.710340798,0.137797467,-0.019190868,0.300271541,0.825554455,0.211274095,0.486945944
6187,618.700000,0.710340977,0.137799286,-0.019187123,0.300269911,0.825554157,0.211203987,0.486945964
6188,618.800000,0.710341157,0.137801104,-0.019183379,0.300268281,0.825553859,0.211133879,0.486945984
6189,618.900000,0.710341336,0.137802923,-0.019179634,0.300266652,0.825553562,0.211063771,0.486946004
6190,619.000000,0.710341515,0.137804741,-0.019175890,0.300265022,0.825553264,0.210993662,0.486946024
